id	name	rating	delta
liouzhou_101	liouzhou_101	2968.3494920714	103.57298322147227
johnkram	汪乐平	2958.380632389149	0
mingqin-chen	Mingqin Chen	2895.9634938092845	0
huangyuyang	ztxz16	2713.5371401707057	15.41594512216654
zerotrac2	zerotrac 🌸	2684.0477324886588	-83.43216719578658
wnjxyk	Zhi Zhou	2611.536605372761	-9.322650079888883
thuczh	thuczh	2497.810956712199	0
darrenhp	Darren Hp	2497.3871043712847	-9.07229907841218
daodao-2	daodao	2492.017379173634	0
caigogo	caigogo	2467.0002699955244	0
kaizyn	Kaizyn	2465.7512466846374	0
zqy1018	zqy1018	2442.702899743076	-181.78481445020378
perfectpan	PerfectPan	2396.8077848213584	135.10778047151376
marco12	Marco_L_T	2339.51185551604	0
jinmingli	jinmingli	2324.324175733606	53.60044955926612
lxy-tql	Lxy-Tql	2307.2592176955986	0
wifiii	wifiii	2285.883592900811	102.3480323920615
wangshengyu	周赛稳定前五选手	2284.7984203317637	76.3772849611085
9am	9am	2276.502878699763	0
jianghd1996	Hongda Jiang@PKU	2264.2938838639757	0
qingczha	张晴川	2259.289872767726	212.49104252514593
chensuim	陈岁	2255.7088304680874	0
gaaakki	Gaaakki	2246.552627576463	-53.34801228359077
lmssb	LMSSB	2244.523735385304	0
zhzho	最佳歌手	2239.779749862512	0
lucifer1004	吴自华	2229.723524938541	-68.01285964566881
yousiki	YouSiki	2222.2850146814467	0
inszva-2	InsZVA	2217.366847836626	0
eastfront	上善若水	2215.8441267322187	0
sirius	qih	2213.556499230038	0
luchy0120	luchy0120	2212.579773049691	0
caorui	Fighter	2208.2588813273055	0
neshak	NehsAK	2203.0805757590583	45.52479953381391
lu-you-guan-guang	旅游观光	2193.6061478875476	0
kafuu-chino	chino	2187.449631199837	0
laekov_prc	laekov	2183.13361035521	0
lghlmcl	lghlmcl	2176.6027114789504	0
ghost-37	ghost	2170.0361643651895	0
zecong-hu	胡泽聪	2166.9668682013908	0
2997ms	2997ms	2164.742976200762	0
jl0x61	jl0x61	2159.448370668484	0
ryanwang	ryanwang	2154.863590894768	0
jiangyanerpang	狗傻	2154.809740199174	23.346305093698284
rockstar	rockstar	2150.3625596467405	-119.8714443538683
wangbinquan	wbq	2149.015311083337	0
sun-man-man	孙慢慢	2147.9098309884243	91.23721430444795
liuyubobobo	liuyubobobo	2144.845249024332	0
hhhyyyfff	hhhyyyfff	2143.359217059658	0
hewitt_1570	林林坨小仙女	2142.5655727129356	0
xaviercai	XavierCai	2138.101928975612	0
kayroger	Kayroger	2137.719206445332	0
chauncylee	chauncylee	2137.4701423687848	0
justfun	天天搁那儿扯犊子	2122.522053143318	0
hansirchen	chen	2121.1256815634824	0
hangyesheng	hangyesheng	2120.416016527885	0
superj	SuperJ	2116.78659515577	0
wentian	wentian	2110.1955980862513	0
bell-10	bell	2108.265969403591	0
liudehua	汽车维修员	2107.8868080396783	0
copyreadmachine	CopyReadMachine	2106.770475984219	18.7335393086533
chsqaq	chsqaq	2105.1055156201337	0
ffutop	ffutop	2102.6038649725483	0
fuwutu	fuwutu	2098.7020243972147	34.60825089565771
scut_dell	字节bpm团队求2-2大佬	2093.726192825329	-127.99076753245635
blacksea3_nju	blacksea3	2060.476078632707	0
wisdompeak	wisdompeak	2056.6185613748057	-117.02435608193326
kariters	Kariters	2055.7205266932638	0
qscqesze	QQQQQQ超好看	2053.72003225021	0
levy0834	levy	2053.6203262593735	0
cleary	Looooveissofar	2051.934333441935	0
dut200901102	HuJun	2051.7527714629377	0
hugo-31	Hugo	2050.899476971776	0
simonwux	simonwux	2046.8974422793488	0
sleepybag	SleepyBag	2039.0115129619635	0
tom_smith	旋转华尔兹	2036.950334734322	0
mao1112	太阳家的猫	2033.0558668248193	0
catlemon	CatLemon	2030.1344896651538	0
stormsunshine	Storm	2028.5238208718968	48.45773442097545
yusenzhang_chatc	虫儿舞	2027.6894610124534	0
yuruiyin	余先声	2027.258982037557	42.68840325531534
ddmike	ddmike	2026.9352963713457	0
trsteel	trsteel	2026.8692557135257	0
neomao	neo猫	2024.0782536688894	24.909121623982806
haku-less	HaKu	2023.7928278228806	-25.755122530008457
harttle	Harttle	2019.9749462622908	0
kafu_chino	Kafuu Chino	2014.1627249975636	79.47800029530862
zi-zheng	子正	2012.8060907002457	0
g00dm0rning	g00dm0rning	2007.132172272395	0
firepaw	Firepaw	2006.9743310683552	-108.98818577548303
han2999	han2999	2000.5422088619594	109.11514643091294
minori	Minori	2000.468089339849	0
eagleeyekestrel	EagleEyeKestrel	2000.4617072911838	0
han-184	han3000	2000.2858232139645	72.34701207890777
mei-shi-lai-shua-liang-ti	just4fun	1999.5801230909397	128.4217222019326
augusta-2	Augusta	1998.0352108001655	0
zl-cheng	zl-cheng	1996.6603216196522	22.861513673219697
dreamer-56	Dreamer	1994.4157854368932	0
wangbin2360	选牌	1994.173403101722	0
fanzhh	fanzhh	1993.3965594081608	1.152065884711254
neymars	信仰.	1992.7623025789794	219.44023271389284
catnipan	塔希洛岛主	1988.0316066505525	0
cnbyb	cnbyb	1986.018537034304	45.766958258567975
ainomelody	Kurenai	1984.2427372898503	70.83338800302164
zacw	zac4	1982.5503983989324	-1.6983031060602176
mushroomlin	MushroomLin	1981.8991557412724	0
wengames	wengames	1981.0988787346269	0
a-ruo	阿若	1980.1974263091445	0
z_zhaojun	z_zhaojun	1980.1480361417246	0
xenny	Xenny	1979.8500440274397	0
jules-megumi	Jules めぐみ	1976.3220636228007	0
jiang-hai-ji-yu-sheng	江海寄余生	1974.07572967271	0
yw_wy	YWWY	1973.5219753116296	22.5575199812426
20200507.charlesleila	已注销	1973.4288105671292	0
wqhlm-2	wqhlm	1972.9602914280892	0
up9up	UCanUUp	1972.6980697540575	0
henrylee4	fanhua	1969.5162776120767	-119.77307231920457
linsinn	Lin Jiaming	1969.142642439327	0
klea	KLEA123	1969.0106137839769	0
silmue	silmue	1963.6398949387133	0
zoucharming	ZouCharming	1962.3154301599936	0
qinggniq	WangCong	1962.1996872130214	0
im0qianqian	千千	1961.8036714591824	0
payall4u	payall4u	1960.516634022493	0
lavender730	lavender730	1960.4843676140601	0
aleix	ALEIx	1960.4441682823508	-108.53032298947852
anlewy	anlewy	1958.9222937143215	0
piscesch	陈梓轩	1956.8655092094132	0
xhcqup	hexieyouai	1955.7641261347344	32.82253915813789
user7612p	Love of red moon	1954.8926297861508	0
qinqishuhua	慬骐	1950.8833540177263	63.88429127514604
tangyao0792	Yao Tang	1949.745265617986	0
weak-chicken	树叶烦	1946.6999530239054	-25.988467731033147
arco	Arco	1946.4470642336805	0
zhuan-chong	砖虫	1942.9912049898721	0
da-li-wang	大力王	1941.984385970126	-6.630460677253888
kongburusi	。。。	1941.5118133617336	0
panpeng	驶向海洋	1941.040974041908	-57.50581874903565
carudy	小昭	1939.5414569718148	0
tommyjiang	Tommy	1938.402061537387	71.38246375548505
simpleson	Simpleson	1937.2346066947887	-51.616561401916606
byphoenix	byphoenix	1935.828945275601	-5.854479982728714
less-is-more	less-is-more	1934.5673327682955	0
201612201402013	201612201402013	1931.418768094893	0
kun368	Zhengkun Zhang	1930.4240437189883	0
acepted	Accepted	1929.1491796967418	0
ljian	Jian	1926.5221345798534	0
wqythu13	wqywqywqy	1923.148150611478	0
HbXImLIFlH	<!--	1923.1327626599139	0
mchilly	McHilly	1921.9855916054596	0
stupidg	stupidG	1921.9835108179302	0
ljy_	齐德龙东强	1920.7805889433075	0
pandora2233	【潘酱】	1918.5600823118368	34.11752298103551
unifyh	unifyh	1918.2066169097725	0
nirvana_	Nirvana	1917.0274207289258	-112.35124543605349
nai-ping-ta-ge	奶瓶他哥	1915.6074937944466	125.66820149842562
sdinvol	Sd.Invol	1915.1047702821331	0
xlj0826	xlj0826	1910.9697186869078	0
cxhscst2	ckhash	1910.9543670631076	0
resara	resara	1910.7751473830176	0
hello_world_233	hello_world_233	1909.470591806692	0
ningwei	宁伟	1908.9680026945086	0
mon3ter	Eyjafjalla	1908.0809599735849	0
ben-54	天青色等烟雨	1907.4699922253578	0
asurudo	Asurudo Jyo	1906.7110002218317	0
finshope	finshope	1904.8859089666216	26.680096326250528
liuenci	cier	1903.7736209170025	0
jeremyzhang96	JeremyZhang96	1903.1942337103958	-100.71138841752355
percy	ban peng	1900.9186317907809	0
winterfell30	winterfell30	1900.787395494782	0
idk	IDK	1900.6306936210403	0
miaopass	miaopass	1899.298551999411	0
hlxing	hlxing	1890.88194541943	0
ryenxx	算法花园	1886.4266659208538	0
