id	name	rating	delta
johnkram	汪乐平	2670.2755831617287	65.3371340440711
huangyuyang	ztxz16	2586.7401345042686	57.48377270153135
liouzhou_101	liouzhou_101	2551.440352966416	-27.148655760616222
lucifer1004	吴自华	2419.5611397435264	71.72467746227342
qingczha	张晴川	2388.9281918431357	57.228625362664005
laekov_prc	laekov	2361.5299737491796	47.9669834566201
sleepybag	SleepyBag	2354.007529170435	0
lightcml	LighT	2346.505034616573	61.498742589226666
wifiii	wifiii	2295.139582102531	0
tian-tang-6	天塘	2293.5880767170966	0
ezoixx130	ezoixx130	2283.4474385745284	0
jinmingli	jinmingli	2267.3792315562773	-19.93938435047737
wnjxyk	Zhi Zhou	2262.811032585323	15.575694620476796
noxe	noxe	2233.423580973181	121.14299623261905
zscnash	邹事成	2214.3790907186935	157.93846648710593
please_ac	辽北地区第一狠人	2213.177624094112	6.9004931116874815
747929791	747929791	2201.7747074269237	0
heltion	何逊	2199.6647886863193	21.652498519480403
henrylee4	fanhua	2199.0863432235806	0
thuczh	thuczh	2197.638055314104	0
han3000	Han3000	2196.7510331175476	-66.72864591174782
zqy1018	zqy1018	2173.031948078487	-44.491360872687366
littledva	竹芒	2157.7056004815877	0
fanzhh	fanzhh	2155.282963937862	-32.37889673206239
lddlinan	82年的muggle	2145.973785228152	12.3799319776477
fuwutu	fuwutu	2143.155695232412	38.16771197338751
jiangyanerpang	狗傻	2130.947416304585	21.422820901214507
kaizyn	Kaizyn	2125.076944602844	-31.83746739704422
daodao-2	daodao	2124.2687347385686	0
qodjf	qodjf	2123.40802843291	0
darrenhp	Darren Hp	2122.412377022762	-35.72012981696223
mmmmmmosky	MMMMMMoSky	2116.9034088840244	0
mecentzzz	Mecent_Zhang	2104.444459979988	0
lostleaf	lostleaf	2102.6232462460966	0
w285714	w285714	2098.4395192057764	-4.119641999976624
cksp	lucas110550	2096.9540506991493	0
fanqiexi	fanqiexi	2092.475462369093	89.24506483670673
wengames	wengames	2082.411811429884	5.175555775915951
rockstar	rockstar	2075.7569041017487	-1.420956895949006
yiwiy	YiwiY	2073.4733972552117	0
jeremyzhang96	JeremyZhang96	2065.730274925317	87.15220228048277
perfectpan	PerfectPan	2053.5226698655965	26.605747340203223
hzx-code	H.Z.X	2046.906316894431	0
jl0x61	jl0x61	2045.7742448239387	0
tdteach	tdteach	2043.744115495479	-37.8571982896796
simpleson	Simpleson	2040.3462432496192	-70.83178604381946
neshak	NehsAK	2038.1009862864948	-78.2059090806952
jianghd1996	Hongda Jiang@PKU	2034.497356219214	0
tommyjiang	Tommy	2033.4925384642293	-74.41486125842953
kafu_chino	Kafuu Chino	2032.5490514964536	82.78157570934589
luchy0120	luchy0120	2031.1158496112191	0
tutousi	半梦半醒伴忧伤	2028.3644896175074	30.73462758829244
harttle	Harttle	2024.2249224437214	-49.13157523792181
mao1112	太阳家的猫	2022.7987331015431	14.181114104256565
nocilantro	不要香菜	2018.1615117219721	50.858455483827655
skylines	skylines	2016.8305365436584	0
xaviercai	XavierCai	2015.1231066136409	0
9am	9am	2013.5137224977723	0
gaaakki	Gaaakki	2013.129737181839	122.84847002396083
djqq89djq	djqq89djq	2009.8858717734402	0
panpeng	驶向海洋	2008.5546408616901	34.71115634410951
amline	YMYMY	2006.6492953776512	56.826421828148185
liuyubobobo	liuyubobobo	2004.2969625558997	0
time-limit	自在飞花	2004.0780592631534	0
lovelapras	LoveLapras	2002.0908671652746	0
neomao	neo猫	2001.5062154718573	73.25977173394217
glag	gflag	1997.747835980665	0.28515122513461044
sqqqqqq	___sq	1994.2939911232331	22.831466082566706
carno	Carno	1993.4125144554403	80.94435275035944
regiusquant	风之悄语	1993.0058181456282	-4.116120939828464
suibianfahui	随便发挥	1992.975990036495	-5.742722830695174
wyj20154348	WYJ20154348	1989.7386218113193	146.98789539448052
xi-jun-xiao-zi	细菌小子	1988.5172513157918	12.90080589000793
2997ms	2997ms	1985.4538965813654	74.63942062443421
qwsin	QWsin	1984.9655710985871	0
scut_dell	字节bpm团队求2-2大佬	1979.0872541443416	112.16098306145791
sweetiee	Sweetiee 🍬	1978.2588155276444	0
xjhz	xjhz	1978.1927668426506	63.33260036314921
jassy	jassy	1976.4567135758225	0
mogg	Mogg	1975.7426650100854	0
hewitt_1570	林林坨小仙女	1974.5053809152746	0
kiligq	杨雁飞	1971.7581533271048	0
xhcqup	hexieyouai	1969.6234760179402	25.750931187859535
zyf2000	zyf2000	1969.1653282056225	0
superj	SuperJ	1966.8612567075133	-13.111179501713808
haozheyan97	haozheyan97	1965.1642740339776	162.58034317182188
chsqaq	chsqaq	1961.62514109172	0
ame-9	Ame	1961.160577380245	45.846429825554836
z_zhaojun	z_zhaojun	1960.5103610164056	40.794576189393936
neymars	信仰.	1959.7087346214557	112.98373258434374
mitake_ran	美竹蘭	1950.548927314574	-31.32156010877445
linsinn	Lin Jiaming	1950.3191102362193	0
phoenix-123	Phoenix	1950.096144202168	54.035643003631506
dhunterao	DhunterAO	1946.9669736591836	37.10311354661617
gracious	gracious	1945.9823407199976	0
yuzu_sofa	际_语	1945.355626232784	-70.58750902698425
hhhyyyfff	hhhyyyfff	1944.746473582738	0
hughstudy	Hughstudy	1944.5781263804959	70.26971082530368
weak-chicken	树叶烦	1943.7235135154713	74.12631369032836
wincss	wincss	1943.4453199840116	4.040597221788131
wangyurzee7	wangyurzee7	1942.8171705153488	0
jtjl	JTJL	1942.5280952897199	178.21563191607987
jiayindeng	JiayinDeng	1941.4328592050808	0
zesen	Zesen	1940.8223483260463	105.74454887975362
stormsunshine	Storm	1938.4535346361042	-35.9343574303047
lcy-36	Lcy	1936.9032338042464	0
thecheersong	Song Chen	1936.087448915905	0
duo-15	名字不算长	1934.994448339975	0
zooh-2	ZOoH	1930.1646583343118	0
finshope	finshope	1930.0359155625026	0
gnucpp	gnucpp	1930.023426186319	127.7914310194804
oduesp	oduesp	1929.2025055519239	0
anlewy	anlewy	1929.0744574434061	-64.25342023760645
zzb111	zzb111	1924.5226803867167	0
chen-qi-27	沈琦	1923.3385231295545	0
tom-chan	tom-chan	1921.9420261614616	0
Q25nRvDlHw	。	1921.6865972755977	0
sqrpi	SQRPI	1920.6748086416437	-27.796701435843985
ilearning99	Ilearning99	1918.065268406714	0
lzt	lzt	1909.9398660439094	0
everything_now	everything_now	1908.413842425317	-18.381725219517236
suspicious-colden	Suspicious Colden	1903.0138986028999	403.0138986028999
leogw	火星上帝	1897.6262793156998	0
samuel-dm	Samuel	1893.9717775511726	0
yw_wy	YWWY	1893.8992227515723	-19.861985545772583
ji-gong	技工	1891.045355826046	158.4433713797535
dabien1	里扣王	1890.244365212276	-59.825008006476466
yuruiyin	余先声	1887.8500934886433	13.191093717156335
bartsun	bartsun	1887.549700826046	183.53377637975365
eipi10	eipi10	1886.066037792815	-33.483380587015446
ryanwang	ryanwang	1884.9976544792275	0
user7612p	Love of red moon	1884.6857188177892	0
shihongliang	假人造革	1881.957672130466	0
mei-shi-lai-shua-liang-ti	just4fun	1879.5668835667684	24.768353639031332
odls	odls	1877.920846257198	-6.055439051398411
andygo	peaceful	1876.0613216879642	0
19858877720	1024	1875.898421470706	0
han2999	han2999	1873.3026638087124	0
euler-6	Eulerlee	1873.2794033192238	0
o0o0o0o0o0	IIIIIIIIIII	1872.3165361295016	29.677471076298005
sun-man-man	孙慢慢	1871.9058618870808	-48.01830468128121
reeeeein	reeeeein	1871.816802682282	0
kariters	Kariters	1871.6944213594766	12.87402584632305
zacw	zac4	1868.7143679586554	0
killmattboy	杀马特男孩绝不认输	1866.7566740402747	0
prinnyw	PrinnyW	1866.2584144192667	-1.5458772134672234
silmue	silmue	1863.9312185765318	14.318468629267912
fightcys	元气满满加油	1862.3182888109068	89.94062839489284
weixliu	weixliu	1861.2845301780965	14.615567027703221
zlic	zlic	1859.9165719261434	100.84390527965634
da-li-wang	大力王	1858.3382645090246	0
payall4u	payall4u	1856.9670464273847	0
trsteel	trsteel	1854.6725060570006	45.26463114879898
lavender730	lavender730	1853.4374304937048	0
ln19922	ln19922	1852.4165062192142	0
li-zi-he	嘿嘿	1850.9758261093775	0
yanqd0	晏启东	1850.2641327902745	0
xuhaoyu	xuhaoyu	1849.8255529843775	0
ddmike	ddmike	1847.8249683371496	0
