id	name	rating	delta	rank	competes
johnkram	汪乐平	2434.274130780294	112.6570100576499	1	6
liouzhou_101	liouzhou_101	2406.946710038801	66.14658079914221	2	6
wnjxyk	Zhi Zhou	2209.997568683438	28.7199921545053	8	6
daodao-2	daodao	2128.329409413801	65.01065142414228	7	6
darrenhp	Darren Hp	2090.436654007306	20.80778683063733	16	7
luchy0120	luchy0120	2080.443143878252	104.5901969596912	5	5
liuyubobobo	liuyubobobo	2043.605495409012	41.16036542893125	15	6
zqy1018	zqy1018	2040.656025903932	0.0	0	5
mingqin-chen	Mingqin Chen	2018.239767820278	162.5842330176653	3	3
sirius	qih	1988.351787628252	153.3907532096911	4	5
xaviercai	XavierCai	1987.909571272931	96.33115956501223	9	7
liudehua	汽车维修员	1964.484127543561	0.0	0	4
blacksea3_nju	blacksea3	1955.743242277188	33.21933856075572	26	6
rockstar	rockstar	1947.933486351056	-26.66330551311278	63	7
zhzho	最佳歌手	1944.805263101937	0.0	0	3
lghlmcl	lghlmcl	1943.320572097005	0.0	0	4
up9up	UCanUUp	1943.108396086048	46.33657475189575	23	6
hewitt_1570	林林坨小仙女	1940.625129784012	15.48021105393122	36	6
levy0834	levy	1932.683998798737	26.60027203920624	32	5
cleary	Looooveissofar	1929.632835558438	32.25891527950575	30	6
simonwux	simonwux	1920.506462417525	43.00142842041823	27	5
ddmike	ddmike	1897.452999190752	56.85709164719123	25	5
acepted	Accepted	1892.636707062034	38.60011377590974	33	5
jinmingli	jinmingli	1885.246204984508	0.0	0	3
coordinate	coordinate	1861.002827054181	16.82325378376215	52	7
scut_dell	字节bpm团队求2-2大佬	1859.659684920368	0.0	0	2
zoucharming	ZouCharming	1852.587714722745	127.7770761151982	12	5
xhcqup	hexieyouai	1849.747463878252	18.03347695969121	54	5
lucifer1004	吴自华	1832.300355197261	188.5234156406827	6	2
hlxing	hlxing	1821.320686884046	38.65179395389766	47	5
chsqaq	chsqaq	1820.254645413556	-8.061904575612793	88	7
thuczh	thuczh	1820.089686498885	148.1431143390587	11	3
ryenxx	算法花园	1820.054554597005	0.0	0	4
jiayangwu	Celia	1817.051329007306	97.21722183063724	22	7
fanzhh	fanzhh	1815.222138538556	157.5299622993873	10	7
shihongliang	假人造革	1813.537574327614	0.0	0	3
yifa	BK233	1810.91180232906	60.55389850888326	37	4
xlj0826	xlj0826	1810.438249217794	3.487351620149816	79	6
stormsunshine	Storm	1804.475340101056	67.2531607368872	35	7
ben-54	天青色等烟雨	1803.900599030955	46.79625180698878	46	4
justfun	天天搁那儿扯犊子	1801.509954866681	82.6727259712622	29	7
jia-zhou-hai-shi	加州海狮	1797.138590847005	0.0	0	4
o0o0o0o0o0	IIIIIIIIIII	1795.193600558438	39.32372027950573	53	6
wangbin2360	选牌	1794.50147814627	44.02485269167375	50	3
gracious	gracious	1794.388959632306	-61.72133879436279	198	7
catnipan	塔希洛岛主	1792.852058114169	0.0	0	6
glen-3	Glen	1787.918897155955	112.9375036819887	21	4
HbXImLIFlH	<!--	1785.431655070177	0.0	0	3
perfectpan	PerfectPan	1785.408116150215	0.0	0	3
haku-less	HaKu	1778.016854710431	-60.19296387248783	207	7
kaizyn	Kaizyn	1777.626957104556	30.23910373338772	65	3
ghost-37	ghost	1776.684892042071	0.0	0	2
idk	IDK	1773.640898739169	0.0	0	6
harttle	Harttle	1769.98028381699	158.1695570209537	13	2
shine4yg	下岗钳工	1769.074690707779	137.6303501301647	17	4
qinggniq	WangCong	1767.912917315752	-30.51383647780874	148	5
lisanaaa	Lisanaaa	1765.832171082131	0.0	0	4
inszva-2	InsZVA	1761.864599556578	0.0	0	1
shiyinong	老哥哥	1761.180815846901	156.5352749910422	14	3
ghouyl-2	ghouyl	1758.608840870938	71.58926996700581	42	6
stonehank	stonehank	1757.343112440262	32.07323839768123	70	6
zi-zheng	子正	1755.827803592794	-19.80798275485022	136	6
dddinary	我不会C++	1755.159388772931	43.71530206501217	61	7
caorui	Fighter	1749.162942302613	0.0	0	2
kongburusi	。。。	1745.24926631699	109.1844245209537	28	2
superj	SuperJ	1743.420996972644	0.0	0	5
xdo	Lingo	1742.625667023548	-9.846636185604261	127	6
wangfish	wangfish	1742.226068929181	80.28411190876221	41	7
piscesch	陈梓轩	1740.658435782762	138.0238450551818	20	2
a762459998	WUT-清江肥头蚌	1738.568990321546	31.64740051639769	77	5
zaq1xsw2tktk-2	zaq1xsw2tktk	1738.520057355947	0.0	0	1
carudy	小昭	1737.083595278932	0.0	0	5
chang-you-ren	chang-you-ren	1736.926453609815	1.528487228128661	113	5
jinke2017	Jinke2017	1736.092005145419	0.0	0	6
zj140-ustc	JianZhao	1735.628845197261	79.28245564068271	43	2
silmue	silmue	1732.517278346901	32.92637249104218	78	3
aptend-shadow	aptend	1728.784808207779	59.57609263016474	57	4
andwho	andwho	1727.803648371168	0.0	0	2
sun-man-man	孙慢慢	1727.325380960431	88.62991987751212	40	7
hansirchen	chen	1727.083604556578	0.0	0	1
chaomyth	chaomyth	1724.934508881057	0.0	0	3
unifyh	unifyh	1722.318267697261	81.31033314068276	45	2
9am	9am	1721.979162954596	0.0	0	2
duyy	duyy	1721.399957244185	0.0	0	3
12snoopyer	12snoopyer	1721.155124410245	22.16957642769825	94	5
wqhlm-2	wqhlm	1719.834913807153	0.0	0	2
lavender730	lavender730	1718.606190398518	-8.864189560574282	139	4
jfantasy	JFantasy	1717.744907302613	0.0	0	2
panpeng	驶向海洋	1717.181568222644	0.0	0	5
asurudo	Asurudo Jyo	1714.747850379156	37.75971045878777	80	3
hhhyyyfff	hhhyyyfff	1714.362315492069	0.0	0	1
zhui-feng-hun-zi	追风混子	1713.623850043561	0.0	0	4
litian	Li Tian	1710.793845663678	0.0	0	4
user7612p	Love of red moon	1709.096126381686	0.0	0	4
wang-yong-liang	王永亮	1707.975485492069	0.0	0	1
yin-di-an-ren-ppoai6hjux	魔鬼筋肉人	1707.556154815752	36.58218602219126	84	5
markguo	MarkGuo	1707.496679351937	0.0	0	3
mao1112	太阳家的猫	1706.835373582919	0.0	0	6
minori	Minori	1705.736060871168	0.0	0	2
yoyoyo-3	yoyoyo	1705.437126460155	0.0	0	3
hkskkazeo	百尺风生	1703.843527020419	0.0	0	6
honsytshen	sy6765856	1701.923092466432	0.0	0	5
xiaohejun	BOXXHE	1701.858368555148	0.0	0	4
cuibin	cuibin840@126.com	1701.478211827614	0.0	0	3
lastprism	Lastprism	1701.399312954596	0.0	0	2
a-ruo	阿若	1700.888100219737	0.0	0	2
tarma	tarma	1698.799244802613	0.0	0	2
wengames	wengames	1697.486376293561	0.0	0	4
778477	778477	1695.948204835133	0.0	0	4
kphmd	kphmd	1695.180482629179	0.0	0	1
lazyboy-c7	第五琛七	1694.305811190262	116.9245996476812	34	6
laiyao1	laiyao1	1693.829167355947	0.0	0	1
liaohong-xd-huawei	HongLiao	1693.636432097005	0.0	0	4
hua_shuo	hua_shuo	1691.863070177159	0.0	0	5
klea	KLEA123	1689.362929710431	-16.60650887248783	172	7
20220907.zzuzxy	已注销	1688.399130492069	0.0	0	1
ryanwang	ryanwang	1688.322299556578	0.0	0	1
dut200901102	HuJun	1686.35622572758	0.0	0	1
vic-14	Vic	1685.289233405955	75.12058743198867	59	4
dhunterao	DhunterAO	1685.246047570177	0.0	0	3
user1813	user1813	1684.99498982906	56.24764100888325	74	4
deep_kevin	Deep_Kevin	1684.720437629179	0.0	0	1
jassy	jassy	1684.238342210431	175.2633586275122	18	7
lucia-12b0gaywt2	Lucia	1682.799718881057	0.0	0	3
asd112	asd112	1681.939666381057	0.0	0	3
xia-feng-zhi-yu	夏风之羽	1681.739839542071	0.0	0	2
