id	name	rating	delta	rank	competes
liouzhou_101	liouzhou_101	2560.576831046216	104.4550711762565	1	8
johnkram	汪乐平	2489.74969373159	-38.18473150911632	7	8
wnjxyk	Zhi Zhou	2281.776225452956	71.77865676951751	4	7
daodao-2	daodao	2230.016840889967	13.90129133250662	11	8
hewitt_1570	林林坨小仙女	2154.666080982519	164.2352212399541	2	8
zqy1018	zqy1018	2153.791022512499	32.78159970997399	12	7
rockstar	rockstar	2135.96988262428	102.6858295981931	5	9
sirius	qih	2130.543579925362	142.1917922971105	3	6
mingqin-chen	Mingqin Chen	2114.734210021375	96.49444220109751	6	4
luchy0120	luchy0120	2060.567083050363	-19.87606082788943	38	6
simonwux	simonwux	2059.479249140898	94.45480308157573	8	7
darrenhp	Darren Hp	2057.045589538343	-113.9696273158695	139	9
xaviercai	XavierCai	2049.459205487025	0.0	0	8
lucifer1004	吴自华	2046.777957335832	90.25216488664148	9	4
liuyubobobo	liuyubobobo	2039.067033815743	-4.538461593269513	34	7
up9up	UCanUUp	1978.382642558028	87.53324966444518	13	8
liudehua	汽车维修员	1964.484127543561	0.0	0	4
ddmike	ddmike	1962.457135706613	65.00413651586064	19	6
cleary	Looooveissofar	1953.070957629778	0.0	0	7
zhzho	最佳歌手	1944.805263101937	0.0	0	3
lghlmcl	lghlmcl	1943.320572097005	0.0	0	4
hansirchen	chen	1939.708777175661	96.28070504681261	14	3
blacksea3_nju	blacksea3	1933.005156605813	-81.66469438333991	152	8
levy0834	levy	1932.683998798737	0.0	0	5
xhcqup	hexieyouai	1917.916622006079	11.07236021639403	48	7
kaizyn	Kaizyn	1911.710385312655	72.53795690981804	22	5
hlxing	hlxing	1903.612557757528	79.1159144649456	21	7
jinmingli	jinmingli	1885.246204984508	0.0	0	3
xlj0826	xlj0826	1876.472753340965	28.91885888150864	46	8
haku-less	HaKu	1876.020057214124	24.19570500834902	49	9
coordinate	coordinate	1872.683715300062	-55.27486307758841	138	9
acepted	Accepted	1868.041582802025	-53.23221057955141	137	7
scut_dell	字节bpm团队求2-2大佬	1859.659684920368	0.0	0	2
fanzhh	fanzhh	1859.280118171155	-0.9461859486819968	73	9
chsqaq	chsqaq	1858.960853818015	38.70620840445849	44	8
zoucharming	ZouCharming	1850.484348472609	-2.103366250135874	77	6
9am	9am	1848.847367588535	126.8682046339386	15	3
xdo	Lingo	1847.334227792403	93.87923443007014	23	8
ghost-37	ghost	1843.648277132272	66.96338509020109	33	3
mon3ter	Eyjafjalla	1837.593678838535	163.8588333839385	10	3
gracious	gracious	1835.390685944592	29.78302627788059	55	9
justfun	天天搁那儿扯犊子	1829.298978544577	27.78902367789601	58	8
wangbin2360	选牌	1825.177350184372	30.67587203810149	57	4
thuczh	thuczh	1820.089686498885	0.0	0	3
ryenxx	算法花园	1820.054554597005	0.0	0	4
harttle	Harttle	1818.517623019732	48.53733920274158	47	3
ghouyl-2	ghouyl	1818.491241254251	27.70651096822257	61	8
jiayangwu	Celia	1817.051329007306	0.0	0	7
klea	KLEA123	1813.352800964124	-25.63219874165088	121	9
trsteel	trsteel	1811.250979841451	101.9463923810226	25	4
panpeng	驶向海洋	1806.153893092177	46.67169913029613	51	7
yifa	BK233	1805.153047275767	-5.758755053293381	98	5
ben-54	天青色等烟雨	1803.900599030955	0.0	0	4
qinggniq	WangCong	1798.939494769113	31.02657745336057	64	6
shihongliang	假人造革	1798.117677014366	0.0	0	4
jinke2017	Jinke2017	1797.833184822871	143.8254673996021	16	8
jia-zhou-hai-shi	加州海狮	1797.138590847005	0.0	0	4
caorui	Fighter	1796.428402262543	47.26545995993013	53	3
o0o0o0o0o0	IIIIIIIIIII	1795.193600558438	0.0	0	6
catnipan	塔希洛岛主	1792.852058114169	0.0	0	6
glen-3	Glen	1789.972269689214	2.053372533259111	95	5
xiaohejun	BOXXHE	1789.553015675303	54.65181654717014	50	6
mao1112	太阳家的猫	1788.449339432246	20.88084279022712	76	8
HbXImLIFlH	<!--	1785.431655070177	0.0	0	3
silmue	silmue	1782.435898123242	34.66880409923158	66	5
blacktion	blacktion	1781.540071710831	132.9095105116415	20	4
dawncy	DonCY	1778.195947025044	109.7183551974296	27	4
eagleeyekestrel	EagleEyeKestrel	1776.353496315633	0.0	0	5
litian	Li Tian	1772.024002682398	0.0	0	5
lisanaaa	Lisanaaa	1765.832171082131	0.0	0	4
lavender730	lavender730	1763.571071136146	26.8482710863276	79	6
neshak	NehsAK	1763.342482545019	126.040819677454	24	8
inszva-2	InsZVA	1761.864599556578	0.0	0	1
shiyinong	老哥哥	1761.180815846901	0.0	0	3
zj140-ustc	JianZhao	1760.724189835832	32.25599238664154	75	4
dddinary	我不会C++	1757.750130729749	25.89914149272408	82	9
zi-zheng	子正	1755.827803592794	0.0	0	6
aptend-shadow	aptend	1754.190393088461	31.43575913401207	78	6
minori	Minori	1752.964776546821	47.22871567565255	65	3
perfectpan	PerfectPan	1752.047939186344	-33.36017696387091	169	4
idk	IDK	1751.635880721309	-41.91335849883546	187	8
emanon-2	Emanon	1749.852236071421	100.4929561510526	35	3
wqythu13	wqywqywqy	1749.089463751714	79.69672847075901	45	5
hum	hum	1748.34210399342	31.51503822905363	80	5
ztztztztzt	PSG.LGD.Magnus	1747.94893632407	98.95526589840313	36	5
neomao	neo猫	1747.798570669328	111.6101815531446	31	4
hetao	核桃	1746.463813735845	88.64559848662805	41	7
shine4yg	下岗钳工	1744.358093713461	-10.27833149098796	133	6
chensz	陈思哲	1744.071653830392	85.65052839208101	43	6
wangfish	wangfish	1742.226068929181	0.0	0	7
piscesch	陈梓轩	1740.658435782762	0.0	0	2
vic-14	Vic	1740.209487814214	54.9202544082591	63	5
zl-cheng	zl-cheng	1739.409611141259	56.60036108121403	62	3
gaaakki	Gaaakki	1739.067208389526	124.1881738329475	28	2
zaq1xsw2tktk-2	zaq1xsw2tktk	1738.520057355947	0.0	0	1
resara	resara	1738.23876068558	0.0	0	3
hkskkazeo	百尺风生	1737.364383360769	0.0	0	7
carudy	小昭	1737.083595278932	0.0	0	5
chang-you-ren	chang-you-ren	1736.926453609815	0.0	0	5
zhuan-chong	砖虫	1736.023922719653	45.21934950282014	72	6
stonehank	stonehank	1735.510064146581	47.8259380758916	70	8
kphmd	kphmd	1734.673359193811	-41.07124697133793	197	3
lwy0ever	lwy0ever	1733.336924705683	164.6406575167896	18	8
sun-man-man	孙慢慢	1733.084613776624	-12.66168155415084	143	9
kongburusi	。。。	1732.400940115764	-18.86339789329042	154	4
tom_smith	旋转华尔兹	1730.141870925661	134.6960612968126	26	3
andwho	andwho	1727.803648371168	0.0	0	2
stormsunshine	Storm	1727.56538106178	-23.26504883930692	165	9
yin-di-an-ren-ppoai6hjux	魔鬼筋肉人	1727.121318519113	19.56516370336056	101	6
asurudo	Asurudo Jyo	1726.978286300815	12.23043592165857	110	4
lastprism	Lastprism	1726.671691775165	-40.30964955269201	201	4
chaomyth	chaomyth	1724.934508881057	0.0	0	3
201612201402013	201612201402013	1724.820593536516	173.8971486859571	17	2
a762459998	WUT-清江肥头蚌	1724.790521116902	32.35773110557056	88	7
mikusugar	Lain	1723.768426092018	27.96718613045562	93	6
19858877720	1024	1723.155342409437	72.00046981303649	56	9
unifyh	unifyh	1722.318267697261	0.0	0	2
wisdompeak	wisdompeak	1722.217576036516	129.0830661859571	29	2
lazyboy-c7	第五琛七	1722.013511706368	27.70770051610566	94	7
yoyoyo-3	yoyoyo	1721.925229341314	16.48810288115908	107	4
duyy	duyy	1721.399957244185	0.0	0	3
12snoopyer	12snoopyer	1721.155124410245	0.0	0	5
zhangsz1998	Barely	1720.516488975904	79.512163246569	52	8
wqhlm-2	wqhlm	1719.834913807153	0.0	0	2
wengjianhong	wengjianhong	1717.886095863626	34.04106635884762	89	8
jfantasy	JFantasy	1717.744907302613	0.0	0	2
everchem	everchem	1715.523082463804	104.4060697586691	40	7
hhhyyyfff	hhhyyyfff	1714.362315492069	0.0	0	1
wifiii	wifiii	1711.557358536516	38.49285368595713	87	2
aleix	ALEIx	1710.186894210832	60.58610801164161	68	4
wang-yong-liang	王永亮	1707.975485492069	0.0	0	1
markguo	MarkGuo	1707.496679351937	0.0	0	3
ainomelody	Kurenai	1706.096833536516	82.48183868595709	54	2
honsytshen	sy6765856	1701.923092466432	0.0	0	5
cuibin	cuibin840@126.com	1701.478211827614	0.0	0	3
a-ruo	阿若	1700.888100219737	0.0	0	2
stupidg	stupidG	1699.180178389526	19.39449383294755	114	2
xia-feng-zhi-yu	夏风之羽	1698.917840882272	17.17800134020115	117	3
tarma	tarma	1698.799244802613	0.0	0	2
wengames	wengames	1697.486376293561	0.0	0	4
vimday	vimday	1697.070803533809	67.39851868866458	67	8
user7612p	Love of red moon	1696.76680430208	-12.32932207960641	164	5
laiyao1	laiyao1	1693.829167355947	0.0	0	1
liaohong-xd-huawei	HongLiao	1693.636432097005	0.0	0	4
zhui-feng-hun-zi	追风混子	1693.105696133017	-20.51815391054401	182	5
20220907.zzuzxy	已注销	1688.399130492069	0.0	0	1
ryanwang	ryanwang	1688.322299556578	0.0	0	1
joe-33	Justin	1687.188762796821	23.15805942565248	115	3
dut200901102	HuJun	1686.35622572758	0.0	0	1
xu-yuan-shu	yzpag	1685.492505060045	0.0	0	2
dhunterao	DhunterAO	1685.246047570177	0.0	0	3
deep_kevin	Deep_Kevin	1684.720437629179	0.0	0	1
slaxes	slaxes_G	1684.226145249501	9.079486972972635	136	5
ln19922	ln19922	1684.077051103491	18.99723111898254	122	4
lucia-12b0gaywt2	Lucia	1682.799718881057	0.0	0	3
yy_926498	Hyacinth	1682.648439866586	46.06605235588756	91	5
weak-chicken	树叶烦	1682.170109948084	-8.93318772561042	167	5
13301879823	字节内推哥	1680.601521721278	84.44226050119505	60	5
lizju	lizju	1677.056316295573	39.78968592690057	100	6
chielo	Chielo	1675.931787629179	0.0	0	1
peterzpy	peterzpy	1675.54925572758	0.0	0	1
payall4u	payall4u	1675.478245418972	0.0	0	1
luozaidichu	夕舞雪薇	1674.689207223965	0.0	0	3
kyrie-33	Kyrie	1674.380446036516	60.04733618595708	81	2
junex233	junex233	1673.814901443805	68.49851077866799	74	5
cntsmf	cntsmf	1671.307520492069	0.0	0	1
sylvan-2	Sylvan	1670.114259556578	0.0	0	1
timelength	timelength	1669.956430495374	-12.14811827290088	181	9
1-2-3-2	小埋的肥宅快乐水	1669.217497943811	58.93031427866208	84	3
tian-tian-zhi-lei	天蚕之泪	1669.142178788678	0.0	0	4
yuuki	yuuki	1669.122858282762	0.0	0	2
xu-ming-kai	Mingkai Xu	1666.76764854001	8.358753682463092	147	5
asd112	asd112	1666.747353041088	0.0	0	4
han2999	han2999	1666.309404850559	0.0	0	1
lannnnh	zzfthkl	1665.403056272931	0.0	0	7
winterfell30	winterfell30	1664.91786034822	10.31758187425362	145	4
yccsfyzq	yccsfyzq	1664.090262459867	3.206299762606026	157	3
jian-dan-nokuai-le	简单の快乐	1663.225040492069	0.0	0	1
hugo-31	Hugo	1662.563615418972	0.0	0	1
chiboy1949	chiboy1949	1662.034305343337	132.4233068791366	39	4
jinbozi	JinBoZi	1661.315900454596	0.0	0	2
xiaobanni	xiaobanni	1660.130801036516	126.5959111859571	42	2
deguang1996	Deguang1996	1660.082034096945	0.0	0	2
hua_shuo	hua_shuo	1658.868288580806	-17.27390635833296	199	7
9lie	9lie	1658.846276851937	0.0	0	3
lxy-tql	Lxy-Tql	1658.412841111237	158.4128411112366	30	1
haozheyan97	haozheyan97	1657.947652042071	0.0	0	2
yinxin630	碎碎酱	1657.392711320177	0.0	0	3
henear	henear	1656.288294095576	-14.95265187310246	196	7
mecentzzz	Mecent_Zhang	1656.053064542071	0.0	0	2
jassy	jassy	1655.447036589124	13.21396563334907	146	9
