id	name	rating	delta
huangyuyang	ztxz16	2803.857488726056	138.26732712906627
qingczha	张晴川	2790.7121407674845	54.93322508763764
liouzhou_101	liouzhou_101	2732.1860304573797	-71.5625546022576
tian-tang-6	天塘	2701.0001694191897	7.552476435932576
heltion	何逊	2696.444331257726	61.881924597396036
johnkram	汪乐平	2673.3286320215143	-7.926396166392253
zerotrac2	zerotrac 🌸	2624.4127052683266	67.95190058679587
laekov_prc	laekov	2592.0336954597933	33.469330395328925
zqy1018	zqy1018	2515.11050503733	89.62136081779236
wnjxyk	Zhi Zhou	2505.1680433469237	53.658862508198226
cksp	lucas110550	2472.0426438206987	-14.562557965576291
jtjl	JTJL	2468.1181323172445	29.663173537877455
noxe	noxe	2428.6855280251957	0
ezoixx130	ezoixx130	2428.3175400553187	0
wifiii	wifiii	2406.2967101271697	0
lucifer1004	吴自华	2394.373538849186	25.942157005936323
suspicious-colden	Suspicious Colden	2383.423530940312	0
darrenhp	Darren Hp	2380.9666313100606	68.49102454506179
qodjf	qodjf	2377.3887528435002	0
han3000	Han3000	2374.4770426685004	0
lightcml	LighT	2361.7157801087087	-1.8461142535865225
thuczh	thuczh	2349.3929052399376	-52.93600938481531
sleepybag	SleepyBag	2339.669731338955	0
tutousi	半梦半醒伴忧伤	2311.8392709721084	103.34694488301385
zscnash	邹事成	2310.5175422567954	19.20876359832674
kaizyn	Kaizyn	2307.9854959452987	0
fuwutu	fuwutu	2307.727760574922	0
xh286286	redpandabigcat	2303.9617818588317	99.81689399629032
littledva	竹芒	2289.6477092018054	0
lostleaf	lostleaf	2288.1316195685063	94.10350628661591
lddlinan	82年的muggle	2284.3290137462945	-42.55230789117208
arignote	arignote	2281.0879988900815	155.52580696504046
wangyurzee7	wangyurzee7	2268.4196721457797	0
jinmingli	jinmingli	2266.3166910826917	23.909654772430358
zesen	Zesen	2260.305507216831	0
please_ac	辽北地区第一狠人	2257.254212700265	90.47923315485728
mao1112	太阳家的猫	2253.064325461438	0
tdteach	tdteach	2252.752044322727	-41.05320846760482
simpleson	Simpleson	2239.912684662331	-28.779568807208662
minori	Minori	2236.9121349022275	-38.10380904710554
w285714	w285714	2235.5660173637607	38.078928491361566
jeremyzhang96	JeremyZhang96	2222.2008249705355	0
amline	YMYMY	2217.4560244886275	59.51417136649444
harttle	Harttle	2214.981156768941	0
fanzhh	fanzhh	2205.023604448159	17.662891406963
747929791	747929791	2201.7747074269237	0
scut_dell	字节bpm团队求2-2大佬	2200.8903197874993	67.63937606762316
