id	name	rating	delta
heltion	何逊	2633.9318158625338	139.04685945041984
arignote	arignote	2530.4234743781585	60.90523093479493
wwwwodddd	wwwwodddd	2493.5317557844087	50.755049528544816
liouzhou_101	liouzhou_101	2413.6485447687837	53.81206054416981
pku_erutan	pku_erutan	2359.3609532871137	0
cuiaoxiang	Aoxiang Cui	2289.046027581284	157.25511773166983
tsreaper	TsReaper	2281.656549300034	26.434686012919713
sserxhs	SSerxhs	2271.2801284428765	71.63368687007716
fan_of_emptyhope	fan_of_emptyhope	2253.0182357062836	70.21039960666991
lucifer1006	牧瀬 紅莉栖	2251.713193206284	-27.87631789333017
endlesscheng	灵茶山艾府	2236.216447413175	196.16421789977886
tiger2005	tiger2005	2235.80595439753	149.75942091542362
tonghuikang	涂汇康	2229.0639306281587	132.96834468479489
vibrant-mayerhct	Vibrant MayerHCt	2226.938708128159	-15.310622815205253
lympanda	lympanda	2226.8906321933637	0
hongrock	Hongrock	2226.6050426747865	0
shengtongtong	shengtongtong	2225.557683312736	41.3796020002174
qingczha	张晴川	2225.2564246984775	-43.820739385524064
ling-jian-2012	灵剑2012	2217.4238246977993	0
ujimatsu_chiya	Ujimatsu Chiya	2216.6993394562837	104.91898585666974
robezh-4	RobeZH	2215.492500061477	0
oldyan	oldyan	2205.4998356359774	16.95395967697601
gooday-3	gooday	2198.212548753159	93.5683765597949
czsnb	czsnb	2196.452204534409	73.81171077854475
qqapp	katoo	2186.9251796125336	28.849185700419696
meyi	zankizero	2182.0853209639845	142.52538434896934
aging	Aging	2179.680693050034	76.93796226291971
acvv_choufeng	acvv_choufeng	2176.0752419375185	0
qqwqert007	qqwqert007	2171.6496284818236	0
sun-man-man	孙慢慢	2150.341188050034	30.816937262919794
minori	Minori	2139.3817790656585	-9.894263752705175
jasonvictoryan	jasonvictoryan	2137.163873556186	43.357781756767565
jinmingli	jinmingli	2128.5660513312837	29.054893981669977
zigzag-3z	Yifan Zhang	2110.955936724614	0
milesian-c	Milesian	2106.2876173469085	-76.84410203395504
zrts	Ruotian Zhang	2103.9050522687835	-91.33334695583011
moransky	空	2092.569569561756	282.75301575119744
nopenope	nopenope	2091.957119449619	87.0495458633348
lin-yi-zw	林艺	2086.8665199067204	0
ykx_akks	ykx_akks	2083.745236255864	0
yldjw	YLDJW	2081.5178050109776	-80.18576969802388
jialilue	伽利略	2076.507511956284	23.11099335666978
darrenhp	Darren Hp	2074.9973204719086	97.75259484104487
lddlinan	82年的muggle	2071.6002561750333	-124.98613086208007
msmsmsmsms-4	msmsmsmsms	2066.9833497100303	156.67608560292348
duyiblue	duyi	2065.1296134639842	32.881221848969346
user6987q	23岁不样退休	2064.7757381281585	33.87353718479477
ljc00118	LJC00118	2055.790513154184	0
agoodusername	港府PUA受害者	2055.0500451747866	0
7ucid-herscheld6u	jiangly	2053.4124608791885	133.46495443376494
huaji035	滑稽	2052.146767823477	64.540887489476
mi-ka-d	米咔	2051.3725338911117	80.32451142184158
simon1024	又被毕业啦	2048.126728113103	63.52164719985029
cksp	lucas110550	2047.8997982997864	0
wifiii	wifiii	2046.3542061567205	0
w285714	w285714	2045.9002014372152	-67.72225612426172
please_ac	辽北地区第一狠人	2045.8452654719088	24.868729841044853
zhzho	最佳歌手	2045.3924499250338	8.67316538791982
huangyuyang	ztxz16	2044.7566723547272	63.54003295822605
radiancesheep	TinyVii	2037.4049276594085	-28.387942346455194
hamburger-12	hamburger	2036.0270848859448	0
wnjxyk	Zhi Zhou	2034.8773657871138	0
a-zi-cong-xiao-jiu-hen-ke-ai-w	阿梓从小就很可爱	2033.880277089722	187.27989822323144
dup4	Dup4	2033.5287915848883	73.98948372806518
myheimu	myheimu	2032.5824314875335	-9.963816174580135
nameless-chessfoot	无名棋脚	2029.2960618781588	49.23544343479483
xi-jun-xiao-zi	细菌小子	2028.8905956281585	-87.37635031520512
kpole	今夕	2028.6387528161622	95.50252249679141
kei921	春日部耀	2020.4735027375336	71.29222257541977
superj	SuperJ	2019.6201905818282	110.2958547311253
candyore	CandyOre糖矿	2018.299970005864	0
leonard7	Leonard	2017.2918312531585	127.2150540597948
rgb234rgb	rgb234rgb	2016.4358985187837	-48.19274320583014
koishi514	Koishi514	2015.3420076231669	-36.47436231021351
megurine	5cm/s 🌸	2015.0208151747865	0
zdkk	所谓	2010.4529590734774	24.320826239476162
littledva	竹芒	2009.0224040100102	0
wo-nao-zi-you-keng	r_ight	2008.0027485888354	148.27889672411817
fanzhh	fanzhh	2007.2972317335684	139.35321357938489
chiro_11	Chiro_11	2006.7566091976823	155.65632611527116
dpdpdp	不会dp不改名	2005.7310353177568	111.70538999519664
yzh-x5	yzh	2004.6487728801321	96.40597243282144
xuxiaohu	长夜	2003.7164275812836	-36.08604226833012
bartsun	bartsun	2000.6745025701377	89.06041274281591
sgcolin	高义雄	1998.910544181186	-56.02398886823249
icarus-r	wcysai	1998.6454276291731	0
sdcgvhgj	sdcgvhgj	1997.917347819371	0
hui-de-qu-de-hui-yi	ASTROBOY	1997.0831149333803	0
jyq_	jyq_	1995.5864953571065	0
fireee	fireee	1995.220383468986	-52.101598156032594
stler	Stler	1994.5369567933687	44.58571851958499
han3000	Han3000	1994.4699674250337	-56.521222112080125
shmilyty	114514	1992.2937157244492	106.07141958850451
wyj20154348	WYJ20154348	1991.5136447098885	85.8899406030651
hughstudy-n	Hughstudy	1986.7781282844087	23.61919702854476
0ffers	0ffers	1986.6122163176321	-6.286771004678659
lanly	Lanly	1981.5079135996139	0
er-fen-zhi-yi-r	xg22	1979.5349266250187	0
looking-for-jobs-in-sg	新加坡G厂内推	1978.9390323661385	-18.289527053184944
ddmike	ddmike	1978.8534770497865	0
meul	11eyes	1978.3029382922273	145.56114702072597
praying-3	Praying	1978.1589865683638	0
time-limit	自在飞花	1977.8902770497864	0
buaabarty	barty	1977.227658498977	0
monologue-s	Monologue	1976.9209378156586	104.0582774972948
lee0560	lee0560	1976.4721870344085	-49.269481721455065
i_love_xiaoshagua_cpp	Shango	1976.3972232757978	0
goodstudyqaq	goodstudyqaq	1974.079819875236	35.46983543771745
ruimina	大熊猫趴树上	1972.8626900031586	65.45508530979492
mmooyyii	向晚大魔王	1972.7914797489768	0
newhar	newhar	1972.708219224614	0
aimyon74	AIMYON74	1971.391615138396	0
cjy-e	cjy	1969.005345874306	208.95376943864784
liuyubobobo	liuyubobobo	1968.3953185000187	0
lxl491214	LXl491214	1966.9754801786385	-44.25844486568491
tian-tang-6	天塘	1965.9851890693708	0
eagleeyekestrel	EagleEyeKestrel	1965.3290575053766	4.3019378075770724
you-ren-a-57	变成光守护嘉然小姐	1965.2895725625185	0
sienna-s	sienna	1964.6988857997865	0
walk-alone-a	walk alone	1964.5299430443758	83.27851226857769
scut_dell	字节bpm团队求2-2大佬	1963.4751463312837	-77.50541101833011
carotwang	王悟空	1962.8286900625187	0
up9up	UCanUUp	1962.7190078156586	106.64188749729482
shyshy-boy	🌸傻孩子🌸	1960.230644654417	21.081700658536587
theligntofdown_a-c-w	故事	1960.2132778183638	0
wincss	wincss	1958.8257317219088	27.83906359104475
mickeyandkaka1	TikTok内推欢迎私信	1958.4073143859773	87.83645092697606
cherish-87	cherish.	1956.7241099250336	62.298615387919824
gradesking	Gradesking	1956.4955639808688	-42.07474866791523
libricardo	libricardo	1954.7190353178764	77.84244999507695
hum	hum	1954.6191300812839	83.89211523166995
shawnxi	Shawn	1953.1646777375338	-30.17403242458028
wheneveright	wheneveright	1951.663532629173	0
axlsdtkl	axlsdtkl	1950.655146623977	0
a_c_w_bdxgd	acvv_bdxgd	1950.1153877375336	31.46150757541983
mai-zi-h	懒懒	1949.6995915656587	-43.74619625270515
seanli-oi	SeanLi-OI	1949.4954241091898	0
daowuu	Daowuu	1947.7384156875187	0
9caiji	9caiji	1947.3859626747865	0
miahall	流年	1947.0323746350102	0
lozy219	lozy219	1944.370577986629	0
agoodloser	小克林	1943.4808918000338	11.131723512919901
ghouyl-2	ghouyl	1941.2719801747864	0
silvertint10	silvertint10	1941.2478017219087	-45.26048640895516
littletime_cc	🍭可乐可乐吗QAQ	1941.1475927600104	0
cyzh	cyzh	1936.845750373977	0
qing-zhi-v	青稚	1934.633959810667	44.01387550228668
cushion	cushion	1933.8314722687837	-1.5153269558300657
anhpp-i	anhpp	1933.3219914965061	29.284603816447373
klatitude	KLatitude	1932.52117774387	41.49229756908352
qing-nian-su-ge-la-di	青年苏格拉底	1932.0327083122152	93.72762700073832
jtjl	JTJL	1931.030678082411	0
simpleson	Simpleson	1930.0452667219088	-37.20826140895525
tojunfeng	tojunfeng	1930.0007092537742	0
daydayuppp	daydayUppp🎈	1929.445970787114	0
asapin	饭他吃	1929.0980383670862	0
cheng-liang-yu	cheng-liang-yu	1928.9467010969086	-42.559495783955015
zrkcdd	zrkcdd	1928.1939571350101	0
comonad	comonad	1925.9167874587256	0
hong-zhi-yin	虹之音	1925.520209029417	16.307166283536443
aryer	Ayer	1925.0123531564861	105.62191215646754
ye_che	ye_che	1924.3332687725301	39.782686540423526
lxhgww	lxhgww	1922.3148304866293	0
tong-cai-hong	童彩虹	1922.1112178749013	139.76982743805235
amano-sei	A.S.	1922.0896438312836	-59.394798518330106
z_b	z_b	1920.8749025812838	-57.319167268330204
zhouzzz	zhouzzz	1917.6082334428763	-15.069398129922948
sakura-21	Sakura	1916.7637910187836	38.10020429416983
444175732	dan	1916.0121065656588	-47.3320912527052
pornjoke	Pornjoke	1915.9625675110444	0
