id	name	rating	delta
int65536	int65536	3303.009494703228	0
johnkram	汪乐平	3091.954736132899	0
lucifer1005	hide on bush	3043.890098052126	0
sfiction	sfiction	3037.49966319163	0
wifiii	wifiii	3036.670738737641	0
arignote	arignote	3033.0337484032157	129.52104427330494
lucifer1004	吴自华	3021.950999595646	0
ayamt	Ayamt	3018.8866450894616	0
zerotrac2	zerotrac 🌸	3000.553388313213	0
heltion	何逊	2947.2186159909197	-91.83577331439926
tsreaper	TsReaper	2903.9424706175278	53.642682058992364
wlzhouzhuan	wlzhouzhuan	2894.190576106644	0
renascencepjw0510	shawn	2887.704397961152	0
cuiaoxiang	Aoxiang Cui	2853.329710151748	-87.00430747522717
qingczha	张晴川	2819.607205094055	0
moransky	空	2818.979503102555	-36.01809042603497
mingqin-chen	Mingqin Chen	2813.8583135051663	0
endlesscheng	灵茶山艾府	2808.5346533831844	0
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2799.0705617087597	0
asapin	饭他吃	2774.3083823323445	30.61210034417593
tian-tang-6	天塘	2765.7476285018033	0
jasonvictoryan	jasonvictoryan	2765.559812460412	0
acw_yxc	acwing_yxc	2754.4676184324244	0
froggygua	Froggy	2754.022779628901	0
cksp	lucas110550	2752.95534362893	13.933259047590468
tonghuikang	涂汇康	2740.823876866223	167.43357581029716
paigulong	RUSH_D_CAT	2732.174643892116	0
jtjl	JTJL	2723.101231797144	0
ujimatsu_chiya	Ujimatsu Chiya	2710.495559781076	3.9550428954445334
ainuyu	Ainu	2709.218304128144	0
heyshb	Avalon	2679.13875427929	0
arubaababa	arubaababa	2676.7916157874934	0
minori	Minori	2670.075979694607	-36.42735701808681
hhhyyyfff	hhhyyyfff	2665.6327657557554	0
kayroger-n	Kayroger	2659.476376408164	105.12940626835677
pornjoke	Pornjoke	2653.5896328652334	0
tong-cai-hong	童彩虹	2645.231369693065	0
darrenhp	Darren Hp	2624.4486724035346	177.95620027298594
tiger2005	tiger2005	2619.0301223315832	-61.26201965506277
rgb234rgb	rgb234rgb	2618.882891236762	-10.663168560241845
maskray	meowray	2615.548171282767	0
pku_erutan	pku_erutan	2614.412648520227	108.59329415629338
weak-chicken	树叶烦	2600.9615660905583	0
kybconnor	kybconnor	2576.418399106701	0
vibrant-mayerhct	Vibrant MayerHCt	2575.122152091617	14.43128058490322
sun-man-man	孙慢慢	2574.2099974781627	7.61359519835753
yousiki	YouSiki	2571.4881819199204	0
lucifer1006	牧瀬 紅莉栖	2570.0660680807587	32.399514595761616
ychzhou	ychzhou	2565.3072722733746	0
koishi514	Koishi514	2565.179976592011	-137.84572391549057
polonez	Polonez	2563.934314355678	0
superj	SuperJ	2558.7029423002605	3.0891103762597805
sserxhs	SSerxhs	2553.238735497362	-26.26590282084146
ling-jian-2012	灵剑2012	2552.517341350963	0
zqy1018	zqy1018	2552.4872991445704	0
ykx_akks	ykx_akks	2550.837300645063	43.71677203145748
liouzhou_101	liouzhou_101	2549.7184523799565	0
kikokiko	Kikokiko	2543.0639847626157	0
chiro_11	Chiro_11	2541.307552086032	0
cola99	Cola9.9	2538.5950723168926	0
oldyan	oldyan	2538.0723144355557	-9.50432175903518
suspicious-keldyshlkl	daidailanlan	2536.6505166646684	167.935236011852
i_love_xiaoshagua_cpp	Shango	2535.920768973414	0
tryonetry	orrz	2534.941026331832	0
megurine	5cm/s 🌸	2525.7830293670663	57.481983309453994
light-cml	LighT	2521.197702352429	0
_aki_	aki	2520.4382694309484	0
aging	Aging	2518.283661146113	-23.305328469592837
linxiaotian	林小天	2515.225662288129	105.76737038839144
inszva-2	InsZVA	2512.7723341504366	0
_-_-_-	___	2512.411073510372	1.6615491661483457
9am	9am	2509.2883481348417	0
yldjw	YLDJW	2508.0188526572656	-17.866609980745466
xi-jun-xiao-zi	细菌小子	2501.576736865943	-27.527454189422656
mollnn	mollnn	2497.5082766614964	0
laekov_prc	laekov	2497.4228440218453	0
eagleeyekestrel	EagleEyeKestrel	2486.977468643458	-83.47888596693758
zscnash	邹事成	2486.7195450769404	0
