id	name	rating	delta
asapin	饭他吃	3184.997332692149	104.09393314724623
johnkram	汪乐平	2956.124894284121	0
heltion	何逊	2937.368269790437	8.445296048958042
liouzhou_101	liouzhou_101	2932.5275759454107	0
qingczha	张晴川	2903.3760813596177	102.31131447977721
zqy1018	zqy1018	2891.3180500644594	-122.50647422506442
zerotrac2	zerotrac 🌸	2857.658084025342	79.17579181405297
tian-tang-6	天塘	2854.157811597566	0
jtjl	JTJL	2844.1799402871934	57.14256555220125
mingqin-chen	Mingqin Chen	2813.8583135051663	0
jasonvictoryan	jasonvictoryan	2685.4475390531925	70.66852678620224
wifiii	wifiii	2664.876699036504	30.630226802891073
zscnash	邹事成	2655.447869506752	0
huangyuyang	ztxz16	2649.1759958651523	0
noxe	noxe	2646.5201399247444	0
lucifer1004	吴自华	2600.185075885215	-159.99155004582022
daodao-2	daodao	2581.284331851641	0
lightcml	LighT	2565.761664276041	0
wnjxyk	Zhi Zhou	2552.338727327085	58.70052851230987
kaizyn	Kaizyn	2527.9344722711585	0
jinmingli	jinmingli	2526.5607341776886	96.71650166170669
smartly	SmartLy	2526.417500363163	-97.75999452376838
cksp	lucas110550	2516.1079350121054	0
ychzhou	ychzhou	2499.393887750474	0
yousiki	YouSiki	2494.1567733426587	0
light-cml	LighT	2492.880171843414	49.95671399598116
xh286286	redpandabigcat	2487.6954835825322	0
ezoixx130	ezoixx130	2485.369266649714	0
gao-bie-xian-yu	告别咸鱼	2483.691753549812	0
endlesscheng	灵茶山艾府	2477.4901460907663	0
suspicious-colden	Suspicious Colden	2477.0824741363854	0
laekov_prc	laekov	2468.06584730028	0
caigogo	caigogo	2464.678631310965	0
qodjf	qodjf	2453.1835731942124	0
fallleaves01	fallleaves01	2446.7913049282333	0
heyshb	Avalon	2445.15181839635	34.79289744304499
yang12138	yang12138	2443.625443012671	-39.80001717327575
lxy-tql	Lxy-Tql	2439.4900750733677	56.40517076602721
npuzj	npuzj	2432.046514775014	-5.774228935619176
luchy0120	luchy0120	2430.122910306297	0
wyj20154348	WYJ20154348	2420.350512315231	34.676453524164415
w285714	w285714	2416.7821902123355	-36.88525437294054
lozy219	lozy219	2414.312674468379	0
747929791	747929791	2399.0689810869635	0
sleepybag	SleepyBag	2397.816310419393	23.845895420001696
suzyzhang	Suzy Zhang	2397.1235096019377	-120.11802376254302
chelly-6	Chelly	2394.6568195380974	12.350936301297523
pku_erutan	pku_erutan	2390.883976885085	-133.8098910456901
ykx_akks	ykx_akks	2390.01648378122	-38.86524794182485
tuogy	tuogy	2388.0051090279107	0
hhhyyyfff	hhhyyyfff	2387.9625756478054	0
darrenhp	Darren Hp	2386.544124793515	6.62632104587972
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2383.8232789066155	0
superj	SuperJ	2377.518199195269	53.470366644125605
tryonetry	orrz	2376.0294566092184	67.81364923017675
eureka17	Eureka17	2369.4274910180975	23.843514821297347
_dup4	Dup4	2358.168689950574	90.3008858888207
737	737	2350.5890831830716	-129.3903273436767
ddmike	ddmike	2344.7829714601894	0
xiaotianrandom	Test	2340.40140704692	0
arignote	arignote	2339.274166566423	-99.22205072702802
wangshengyu	周赛稳定前五选手	2338.367396795695	0
9am	9am	2337.4855999368497	0
acst	acst	2336.8099780323732	117.59488780702175
simpleson	Simpleson	2336.7432695956527	0
han-184	han3000	2336.172214673813	0
newhar	newhar	2336.0165264838015	0
inszva-2	InsZVA	2332.240784212766	0
meramipop	Megumi	2330.9763842795705	0
htedsv-i	tennkei	2323.663194198903	0
cjy-e	cjy	2319.297655581043	0
please_ac	辽北地区第一狠人	2315.072949158804	84.3073066805908
lu-you-guan-guang	旅游观光	2313.746490660433	0
galaxies	Galaxies	2313.015624287343	0
sheepv5	sheepv5	2311.7369042917303	-47.53635845233559
zesen	Zesen	2308.9134387451672	0
aging	Aging	2303.0313726048857	189.01263323450902
yiwiy	YiwiY	2302.8648061440244	0
gou-sha	西方哥哥天下第一	2299.420091166056	0
9646516	9646516	2294.0667558254695	0
catnipan	塔希洛岛主	2293.5145957833824	0
henrylee4	fanhua	2293.0320910009677	0
xi-jun-xiao-zi	细菌小子	2290.1613645593097	19.47999128008503
lddlinan	82年的muggle	2290.120647729551	-68.74478189015592
lostleaf	lostleaf	2289.398709730748	0
dut200901102	HuJun	2288.1683987054885	0
richenyunqi	日沉云起	2285.63220116288	129.03960467651527
